样本索引,源视频文件名,预测标签,真实标签,吸吮行为次数,吸吮行为时长(秒),手脚活动次数,手脚活动时长(秒),皱眉次数,皱眉时长(秒),总行为次数,总持续时间(秒)
6372,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,118.0
6373,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,118.0
6374,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,118.0
6377,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,115.0
6378,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,115.0
6379,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,115.0
6380,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,4,167.0
6381,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,4,167.0
6383,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,2,52.0
6384,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,4,162.0
6387,2025-01-16 133206,饱腹,中性,0,0.0,0,0.0,0,0.0,4,162.0
6399,2025-01-16 102653,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6400,2025-01-16 102653,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6401,2025-01-16 102653,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6402,2025-01-16 102653,饥饿,微饿,1,9.0,0,0.0,0,0.0,3,9.0
6407,2025-01-16 102653,饥饿,微饿,2,16.0,0,0.0,0,0.0,5,16.0
6408,2025-01-16 102653,饥饿,微饿,2,16.0,0,0.0,0,0.0,5,16.0
6409,2025-01-16 102653,饥饿,微饿,2,16.0,0,0.0,0,0.0,5,16.0
6410,2025-01-16 102653,饥饿,微饿,2,16.0,0,0.0,0,0.0,5,16.0
6411,2025-01-16 102653,饥饿,微饿,1,7.0,0,0.0,0,0.0,2,7.0
6412,2025-01-16 102653,饥饿,微饿,1,7.0,0,0.0,0,0.0,2,7.0
6413,2025-01-16 102653,饥饿,微饿,1,7.0,0,0.0,0,0.0,2,7.0
6414,2025-01-16 102653,饥饿,微饿,1,7.0,0,0.0,0,0.0,2,7.0
6415,2025-01-16 102653,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6416,2025-01-16 102653,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6417,2025-01-16 102653,饥饿,微饿,1,5.0,0,0.0,0,0.0,2,5.0
6418,2025-01-16 102653,饥饿,微饿,1,5.0,0,0.0,0,0.0,2,5.0
6419,2025-01-16 102653,饥饿,微饿,1,5.0,0,0.0,0,0.0,2,5.0
6426,2025-01-16 102653,微饿,饥饿,1,5.0,0,0.0,0,0.0,2,5.0
6427,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6428,2025-01-16 102653,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6429,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6430,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6431,2025-01-16 102653,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
6433,2025-01-16 102653,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
6435,2025-01-16 102653,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
6436,2025-01-16 102653,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
6437,2025-01-16 102653,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
6438,2025-01-16 102653,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
6440,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6441,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6442,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6443,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6444,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6445,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6446,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6447,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6448,2025-01-16 102653,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6449,2025-01-16 102653,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6471,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,6,204.0
6472,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,4,185.0
6473,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,4,185.0
6474,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,4,185.0
6475,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,2,94.0
6476,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,2,94.0
6477,2025-01-16 102653,中性,饱腹,0,0.0,0,0.0,0,0.0,2,94.0
6478,2025-01-16 102653,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6479,2025-01-16 102653,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6480,2025-01-16 102653,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
6482,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6483,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6484,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6486,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6487,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6488,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,2,166.0
6503,2025-01-16 102653,饱腹,中性,0,0.0,0,0.0,0,0.0,11,133.0
6510,2025-01-16 082641,饥饿,微饿,0,0.0,19,165.0,10,86.0,42,165.0
6511,2025-01-16 082641,饥饿,微饿,0,0.0,19,165.0,10,86.0,42,165.0
6512,2025-01-16 082641,饥饿,微饿,0,0.0,19,190.0,10,86.0,41,190.0
6513,2025-01-16 082641,饥饿,微饿,0,0.0,21,216.0,12,105.0,45,216.0
6514,2025-01-16 082641,饥饿,微饿,0,0.0,25,220.0,15,105.0,55,220.0
6515,2025-01-16 082641,饥饿,微饿,0,0.0,26,214.0,15,87.0,58,214.0
6516,2025-01-16 082641,饥饿,微饿,0,0.0,26,212.0,15,87.0,58,212.0
6517,2025-01-16 082641,饥饿,微饿,0,0.0,29,219.0,18,97.0,66,219.0
6518,2025-01-16 082641,饥饿,微饿,0,0.0,27,225.0,18,116.0,62,225.0
6519,2025-01-16 082641,饥饿,微饿,0,0.0,28,233.0,18,116.0,64,233.0
6520,2025-01-16 082641,饥饿,微饿,0,0.0,28,233.0,18,116.0,64,233.0
6521,2025-01-16 082641,饥饿,微饿,0,0.0,33,268.0,22,188.0,77,268.0
6522,2025-01-16 082641,饥饿,微饿,0,0.0,37,294.0,23,204.0,87,294.0
6523,2025-01-16 082641,饥饿,微饿,0,0.0,38,292.0,23,203.0,90,292.0
6524,2025-01-16 082641,饥饿,微饿,0,0.0,34,273.0,20,191.0,80,273.0
6525,2025-01-16 082641,饥饿,微饿,0,0.0,31,258.0,18,185.0,73,258.0
6526,2025-01-16 082641,饥饿,微饿,0,0.0,28,295.0,15,222.0,66,295.0
6527,2025-01-16 082641,饥饿,微饿,0,0.0,23,267.0,11,195.0,54,267.0
6528,2025-01-16 082641,饥饿,微饿,0,0.0,20,234.0,9,170.0,47,234.0
6529,2025-01-16 082641,饥饿,微饿,0,0.0,19,172.0,8,108.0,44,172.0
6530,2025-01-16 082641,饥饿,微饿,0,0.0,19,172.0,8,108.0,44,172.0
6560,2025-01-16 082641,微饿,饥饿,0,0.0,7,110.0,3,63.0,18,115.0
6573,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,67.0
6574,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,67.0
6575,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,67.0
6576,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,67.0
6577,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,67.0
6578,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,6,188.0
6579,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,6,188.0
6580,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,6,188.0
6581,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,179.0
6582,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,179.0
6584,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,99.0
6585,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,99.0
6587,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,6,203.0
6588,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,6,203.0
6590,2025-01-16 082641,中性,饱腹,0,0.0,0,0.0,0,0.0,4,145.0
6596,2025-01-16 082641,饱腹,中性,0,0.0,0,0.0,0,0.0,6,159.0
6598,2025-01-16 082641,饱腹,中性,0,0.0,0,0.0,0,0.0,8,201.0
6599,2025-01-16 082641,饱腹,中性,0,0.0,0,0.0,0,0.0,8,123.0
6600,2025-01-16 082641,饱腹,中性,0,0.0,0,0.0,0,0.0,8,123.0
6601,2025-01-16 082641,饱腹,中性,0,0.0,0,0.0,0,0.0,10,187.0
6609,2025-01-16 082641,饱腹,中性,0,0.0,0,0.0,0,0.0,2,63.0
6611,2025-01-16 082641,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
6621,2025-01-17 103446,饥饿,微饿,0,0.0,4,44.0,1,21.0,10,44.0
6622,2025-01-17 103446,饥饿,微饿,0,0.0,4,44.0,1,21.0,10,44.0
6623,2025-01-17 103446,饥饿,微饿,0,0.0,4,44.0,1,21.0,10,44.0
6624,2025-01-17 103446,饥饿,微饿,0,0.0,4,44.0,1,21.0,10,44.0
6625,2025-01-17 103446,饥饿,微饿,0,0.0,4,44.0,1,21.0,10,44.0
6626,2025-01-17 103446,饥饿,微饿,0,0.0,4,44.0,1,21.0,10,44.0
6628,2025-01-17 103446,饥饿,微饿,0,0.0,7,70.0,3,36.0,16,70.0
6629,2025-01-17 103446,饥饿,微饿,0,0.0,7,70.0,3,36.0,16,70.0
6630,2025-01-17 103446,饥饿,微饿,0,0.0,4,31.0,2,15.0,9,31.0
6631,2025-01-17 103446,饥饿,微饿,0,0.0,4,31.0,3,21.0,11,37.0
6644,2025-01-17 103446,饥饿,微饿,0,0.0,2,39.0,0,0.0,4,39.0
6645,2025-01-17 103446,饥饿,微饿,0,0.0,1,16.0,0,0.0,2,16.0
6646,2025-01-17 103446,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6647,2025-01-17 103446,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6648,2025-01-17 103446,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6649,2025-01-17 103446,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6650,2025-01-17 103446,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6651,2025-01-17 103446,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6652,2025-01-17 103446,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
6656,2025-01-17 103446,微饿,饥饿,0,0.0,5,39.0,0,0.0,10,39.0
6661,2025-01-17 103446,微饿,饥饿,0,0.0,6,56.0,0,0.0,12,56.0
6662,2025-01-17 103446,微饿,饥饿,0,0.0,6,56.0,0,0.0,12,56.0
6663,2025-01-17 103446,微饿,饥饿,0,0.0,3,31.0,0,0.0,6,31.0
6664,2025-01-17 103446,微饿,饥饿,0,0.0,2,29.0,0,0.0,4,29.0
6665,2025-01-17 103446,微饿,饥饿,0,0.0,2,27.0,0,0.0,4,27.0
6668,2025-01-17 103446,微饿,饥饿,0,0.0,2,36.0,0,0.0,4,36.0
6669,2025-01-17 103446,微饿,饥饿,0,0.0,2,36.0,0,0.0,4,36.0
6670,2025-01-17 103446,微饿,饥饿,0,0.0,2,36.0,0,0.0,4,36.0
6671,2025-01-17 103446,微饿,饥饿,0,0.0,2,36.0,0,0.0,4,36.0
6672,2025-01-17 103446,微饿,饥饿,0,0.0,3,48.0,0,0.0,6,48.0
6673,2025-01-17 103446,微饿,饥饿,0,0.0,3,48.0,0,0.0,6,48.0
6674,2025-01-17 103446,微饿,饥饿,0,0.0,2,38.0,0,0.0,4,38.0
6675,2025-01-17 103446,微饿,饥饿,0,0.0,2,38.0,0,0.0,4,38.0
6676,2025-01-17 103446,微饿,饥饿,0,0.0,2,38.0,0,0.0,4,38.0
6678,2025-01-17 103446,微饿,饥饿,0,0.0,2,29.0,0,0.0,4,29.0
6679,2025-01-17 103446,微饿,饥饿,0,0.0,2,29.0,0,0.0,4,29.0
6690,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6700,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,8,205.0
6702,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,4,105.0
6703,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,6,225.0
6705,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,4,223.0
6706,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,2,120.0
6707,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,2,120.0
6708,2025-01-17 103446,中性,饱腹,0,0.0,0,0.0,0,0.0,2,120.0
6717,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6719,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6720,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6722,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6725,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6726,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6727,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6732,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6733,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6734,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6735,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6738,2025-01-17 103446,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
6741,2025-01-17 103640,饥饿,微饿,0,0.0,9,93.0,3,10.0,21,101.0
6743,2025-01-17 103640,饥饿,微饿,0,0.0,8,65.0,3,10.0,18,73.0
6744,2025-01-17 103640,饥饿,微饿,0,0.0,9,110.0,3,10.0,20,118.0
6745,2025-01-17 103640,饥饿,微饿,0,0.0,9,110.0,3,10.0,20,118.0
6748,2025-01-17 103640,饥饿,微饿,0,0.0,5,111.0,1,3.0,12,119.0
6749,2025-01-17 103640,饥饿,微饿,0,0.0,5,118.0,1,3.0,10,118.0
6750,2025-01-17 103640,饥饿,微饿,0,0.0,3,108.0,0,0.0,6,108.0
6751,2025-01-17 103640,饥饿,微饿,0,0.0,4,134.0,0,0.0,8,134.0
6753,2025-01-17 103640,饥饿,微饿,0,0.0,3,89.0,0,0.0,6,89.0
6759,2025-01-17 103640,饥饿,微饿,0,0.0,5,101.0,1,15.0,10,101.0
6764,2025-01-17 103640,饥饿,微饿,0,0.0,2,85.0,0,0.0,4,85.0
6765,2025-01-17 103640,饥饿,微饿,0,0.0,3,100.0,0,0.0,6,100.0
6766,2025-01-17 103640,饥饿,微饿,0,0.0,3,100.0,0,0.0,6,100.0
6813,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,4,209.0
6820,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,2,183.0
6822,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,2,183.0
6823,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,4,253.0
6824,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,2,70.0
6825,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,2,70.0
6826,2025-01-17 103640,中性,饱腹,0,0.0,0,0.0,0,0.0,2,70.0
6843,2025-01-17 103640,饱腹,中性,0,0.0,0,0.0,0,0.0,4,224.0
6845,2025-01-17 103640,饱腹,中性,0,0.0,0,0.0,0,0.0,4,202.0
6847,2025-01-17 103640,饱腹,中性,0,0.0,0,0.0,0,0.0,4,202.0
6854,2025-01-19 105845,饥饿,微饿,0,0.0,1,249.0,2,260.0,6,260.0
6855,2025-01-19 105845,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6856,2025-01-19 105845,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6857,2025-01-19 105845,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6858,2025-01-19 105845,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6859,2025-01-19 105845,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6860,2025-01-19 105845,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6861,2025-01-19 105845,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
6869,2025-01-19 105845,饥饿,微饿,4,53.0,2,40.0,1,35.0,9,53.0
6874,2025-01-19 105845,微饿,饥饿,3,44.0,2,42.0,1,35.0,9,51.0
6876,2025-01-19 105845,微饿,饥饿,4,50.0,4,53.0,1,35.0,15,68.0
6877,2025-01-19 105845,微饿,饥饿,6,54.0,5,56.0,1,35.0,19,72.0
6879,2025-01-19 105845,微饿,饥饿,6,26.0,7,51.0,0,0.0,24,74.0
6880,2025-01-19 105845,微饿,饥饿,6,26.0,8,66.0,0,0.0,26,89.0
6881,2025-01-19 105845,微饿,饥饿,6,26.0,8,66.0,0,0.0,26,89.0
6883,2025-01-19 105845,微饿,饥饿,5,20.0,7,59.0,0,0.0,22,76.0
6885,2025-01-19 105845,微饿,饥饿,5,31.0,10,104.0,2,40.0,26,112.0
6886,2025-01-19 105845,微饿,饥饿,4,28.0,9,112.0,2,40.0,24,120.0
6891,2025-01-19 105845,微饿,饥饿,2,20.0,7,108.0,2,40.0,18,121.0
6902,2025-01-19 105845,微饿,饥饿,2,7.0,4,38.0,0,0.0,8,38.0
6911,2025-01-19 105845,饥饿,饱腹,1,32.0,1,32.0,0,0.0,6,34.0
6912,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6915,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6917,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6918,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6919,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6920,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6921,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6922,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,2,256.0
6923,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,2,256.0
6924,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6925,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6926,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6927,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6928,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
6930,2025-01-19 105845,中性,饱腹,0,0.0,0,0.0,0,0.0,4,209.0
6934,2025-01-19 105845,饱腹,中性,0,0.0,0,0.0,0,0.0,2,15.0
6935,2025-01-19 105845,饱腹,中性,0,0.0,0,0.0,0,0.0,2,15.0
6936,2025-01-19 105845,饱腹,中性,0,0.0,0,0.0,0,0.0,2,15.0
6937,2025-01-19 105845,饱腹,中性,0,0.0,0,0.0,0,0.0,2,15.0
6938,2025-01-19 105845,饱腹,中性,0,0.0,0,0.0,0,0.0,2,15.0
6947,2025-01-19 105845,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
6955,2025-01-19 105845,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
6960,2025-01-21 133630,饥饿,微饿,0,0.0,12,81.0,9,63.0,37,118.0
6961,2025-01-21 133630,饱腹,微饿,0,0.0,12,153.0,10,138.0,37,190.0
6962,2025-01-21 133630,饱腹,微饿,0,0.0,12,153.0,10,138.0,37,190.0
6963,2025-01-21 133630,饥饿,微饿,0,0.0,12,153.0,10,138.0,35,171.0
6965,2025-01-21 133630,饱腹,微饿,0,0.0,14,178.0,10,153.0,33,184.0
6969,2025-01-21 133630,饥饿,微饿,0,0.0,9,151.0,6,52.0,19,151.0
6970,2025-01-21 133630,饥饿,微饿,0,0.0,11,161.0,7,55.0,23,161.0
6972,2025-01-21 133630,饥饿,微饿,0,0.0,18,214.0,12,93.0,39,214.0
6974,2025-01-21 133630,饥饿,微饿,1,9.0,23,251.0,13,106.0,50,251.0
6975,2025-01-21 133630,饥饿,微饿,1,9.0,20,156.0,12,105.0,44,156.0
6983,2025-01-21 133630,微饿,饥饿,0,0.0,3,5.0,1,2.0,6,5.0
6987,2025-01-21 133630,微饿,饥饿,1,1.0,0,0.0,2,7.0,6,8.0
6995,2025-01-21 133630,微饿,饥饿,4,17.0,0,0.0,2,6.0,12,23.0
7001,2025-01-21 133630,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7002,2025-01-21 133630,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7003,2025-01-21 133630,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7004,2025-01-21 133630,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7005,2025-01-21 133630,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7006,2025-01-21 133630,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7015,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
7016,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
7027,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,14,130.0
7028,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,12,125.0
7029,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,8,121.0
7030,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,12,154.0
7032,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,16,216.0
7034,2025-01-21 133630,中性,饱腹,0,0.0,0,0.0,0,0.0,18,250.0
7038,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,12,143.0
7039,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,12,143.0
7040,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,8,239.0
7045,2025-01-21 133630,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
7049,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,4,202.0
7050,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,4,202.0
7051,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,4,202.0
7056,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,2,68.0
7057,2025-01-21 133630,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
7058,2025-01-21 133630,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
7059,2025-01-21 133630,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
7063,2025-01-21 133630,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
7067,2025-01-21 082321,饥饿,微饿,0,0.0,0,0.0,1,2.0,3,2.0
7068,2025-01-21 082321,饥饿,微饿,0,0.0,0,0.0,1,2.0,3,2.0
7069,2025-01-21 082321,饥饿,微饿,0,0.0,0,0.0,1,2.0,3,2.0
7071,2025-01-21 082321,饥饿,微饿,0,0.0,0,0.0,1,2.0,3,2.0
7072,2025-01-21 082321,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7073,2025-01-21 082321,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7076,2025-01-21 082321,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7079,2025-01-21 082321,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7080,2025-01-21 082321,饥饿,微饿,0,0.0,1,28.0,0,0.0,2,28.0
7081,2025-01-21 082321,饥饿,微饿,0,0.0,1,28.0,0,0.0,2,28.0
7082,2025-01-21 082321,饥饿,微饿,0,0.0,1,28.0,0,0.0,2,28.0
7083,2025-01-21 082321,饥饿,微饿,0,0.0,1,28.0,0,0.0,2,28.0
7087,2025-01-21 082321,饥饿,微饿,0,0.0,1,28.0,0,0.0,2,28.0
7088,2025-01-21 082321,饥饿,微饿,0,0.0,1,28.0,0,0.0,2,28.0
7089,2025-01-21 082321,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7090,2025-01-21 082321,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7091,2025-01-21 082321,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
7092,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7093,2025-01-21 082321,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7094,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7095,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7096,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7097,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7098,2025-01-21 082321,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7099,2025-01-21 082321,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7100,2025-01-21 082321,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7101,2025-01-21 082321,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7102,2025-01-21 082321,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7103,2025-01-21 082321,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7104,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7105,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7106,2025-01-21 082321,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7107,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
7108,2025-01-21 082321,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
